id	content	character	emotions	labels	label24
34126_0058_A_1140	氧气：。。。我自己画的。有点难看，但没关系。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0058_A_1141	C1:。。。好的，谢谢你。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0058_A_1142	o2:c1	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0058_A_1145	O2：（脸红和尴尬）不要让其他男孩太快赶上你，好吗？	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0058_A_1146	C1:你在说什么？（有点高兴）	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0059_A_1156	C1在火车上打开了O2的礼物。那是他自己画的一件衣服。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0059_A_1157	C1盯着他的衣服笑了。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0064_A_1195	O2：（打电话）嘿，你还没睡吗？我问你，你的迎新会是什么时候？下个星期好让我告诉你，你能停止跳舞吗？为什么？因为虽然我还没赶上你，一个连你都没赶上的男孩怎么能牵着你的手呢？我没能很好地引导自己，我控制住了一点，但那是因为。。。我认为彼此都是你。真的，大家都同意了！你不能被引导！	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0065_A_1199	C1穿着O2手绘苹果衣服。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0066_A_1214	C1摘下一只手套给O2。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0066_A_1207	在小平台上，O2和C1观察电流并离开。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0066_A_1208	在小平台上，O2和C1观察电流并离开。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0066_A_1210	你好，这是约会吗？	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0066_A_1216	氧气：。。。非常感谢。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0067_A_1223	在C1之前和O2之后，他们俩都开心地笑了。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0066_A_1215	C1:移动。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0067_A_1225	O2：（害怕）是的，我非常喜欢。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0067_A_1234	O2:是的。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0068_A_1252	我非常喜欢你，我非常喜欢你。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0068_A_1254	O2：总有一天我会赶上你，一亿人会赶上你。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0068_A_1255	C1：（鼓起勇气）你想听答案吗？我现在可以告诉你。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0068_A_1261	O2：请让我继续喜欢你。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0068_A_1263	一个大字“好”写在天灯的近C1面。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0068_A_1264	C1声音：那么。。。继续加油。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0074_A_1360	大家一个接一个上楼，发现C1坐在宿舍下面走过。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0077_A_1413	对不起，我以后不会这么天真了。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0077_A_1414	C1:（你的微笑中有泪水。伸出手来擦去脸上的雨水）。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0079_A_1446	（Q2伸出手握住C1的手）	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0090_A_1558	c1！你。。。你没事吧？	o2	3,0,0,0,3,0	[3, 0, 0, 0, 3, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
34126_0091_A_1569	O2:那么。。。没关系。我	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0091_A_1572	（打断）我真的很感动。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0091_A_1582	C1:很难感觉到。。。其他人非常喜欢我。	c1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
34126_0091_A_1590	氧气：……	o2	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
34126_0091_A_1597	谢谢你喜欢我。	c1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0098_A_1642	学生2：好的，别担心。	s2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0098_A_1644	S2：妈妈，别胡说八道！	s2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0105_A_1735	从C1的角度回顾两个人情感温暖的每个阶段。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0105_A_1736	O2睡在桌子上，C1用圆珠笔刺伤了他的背部，O2吃完后又转回来。	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0105_A_1744	C1在镜子前系上马尾辫，小心地环顾四周，展现出充满活力的可爱容貌。	c1	3,0,0,0,0,1	[3, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
34126_0105_A_1745	毕业典礼上，C1在舞台上的演讲一直在观看O2。	o2	3,0,0,0,0,1	[3, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
34126_0105_A_1746	毕业典礼上，C1在舞台上的演讲一直在观看O2。	c1	3,0,0,0,0,1	[3, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
34126_0105_A_1754	C1联考失败后，哭来安慰自己。	o2	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
34126_0105_A_1755	C1联考失败后，哭来安慰自己。	c1	3,0,0,0,0,3	[3, 0, 0, 0, 0, 3]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
34126_0105_A_1756	C1在火车上吮吸着苹果的衣服，开心地笑了。	c1	3,0,0,0,0,1	[3, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
34126_0105_A_1763	晚上，在部门大厅的地下室有一场激烈的自由搏斗比赛，O2看着人群中的C1。C1不忍看，最后不要回头。	o2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0105_A_1764	晚上，在部门大厅的地下室有一场激烈的自由搏斗比赛，O2看着人群中的C1。C1不忍看，最后不要回头。	c1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0105_A_1765	一句好话写在C1上。天灯升上了天空。	c1	3,0,0,0,0,1	[3, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
34126_0105_A_1768	（打斗后的一个雨夜，O2回到C1并道歉，擦去眼泪，含泪大笑）	o2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0105_A_1769	（打斗后的一个雨夜，O2回到C1并道歉，擦去眼泪，含泪大笑）	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34126_0105_A_1770	对不起，我太天真了。	o2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0105_A_1772	镜头的旋转速度越来越快，V1和C1接吻的虚拟图片被放入图片中。	c1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0105_A_1773	镜头的旋转速度越来越快，V1和C1接吻的虚拟图片被放入图片中。	v1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34126_0106_A_1793	数学I1教授排列和组合的座位问题。C1:谁和谁坐在一起？怎么会有这么多的排列呢？我只想坐在v1后面。	c1	3,0,0,0,0,1	[3, 0, 0, 0, 0, 1]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
34135_0065_A_623	B1从屏风后面走出来，坐在椅子上，面向A1，握住A1的手臂：师兄，我要你和我一起唱歌。。。不，让我一辈子和你一起唱歌，不是吗？	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0065_A_626	B1酒井握着A1的手：不，这是一生！一年，一个月，一天，一小时。。。这不是一生！	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0092_A_856	A1握住Q2的手，将Q2抬起来。	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0092_A_857	A1握住Q2的手，将Q2抬起来。	q2	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34135_0099_A_967	S2:G1，你听到了吗？你也是一个快爸爸！我一直在鬼混，丢了我的东西。。。你将来会给我买什么满月酒？跪近一点。	s2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0103_A_999	V2：唱歌和乞讨！也要在角落里！	v2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0137_A_1331	谢谢你来看我。没关系。我很好！	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0137_A_1327	A1坐在床上，给躺在床上的B1喂食。	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0137_A_1328	A1坐在床上，给躺在床上的B1喂食。	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1459	A1怀中的Q2：我害怕！我梦见自己站在一座被白云环绕的高楼上。我只是想跳，我想跳！	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1461	你跳！我来了！	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1455	Q2笑了笑，拿起酒瓶，吹了吹瓶子，拿着它，走到A1面前，口对口地递给他。	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1456	Q2笑了笑，拿起酒瓶，吹了吹瓶子，拿着它，走到A1面前，口对口地递给他。	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1457	两个人拥抱亲吻。	无角色	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1470	A1握住Q2并躺在床上。	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1465	Q2吻A1。	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1466	Q2吻A1。	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1467	Q2站起来，A1拿起Q2，A1的脸摩擦Q2的胸部。	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1468	Q2站起来，A1拿起Q2，A1的脸摩擦Q2的胸部。	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0146_A_1469	A1握住Q2并躺在床上。	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0149_A_1535	Q2冲出去保护A1:O2！	a1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0149_A_1536	Q2冲出去保护A1:O2！	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34135_0149_A_1573	Q2将拯救A1:O2！	q2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_59	哦，我的宝宝很可爱。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_60	E1：好，乖，乖。	e1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_61	啊，亲爸爸（宝贝）。	c1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_62	爸爸，我的孩子长得像我。你应该给孩子起个名字。	b1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_136	F2e1微笑着，f2c1给F2带来食物。	e1	3,2,0,0,0,0	[3, 2, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_137	F2e1微笑着，f2c1给F2带来食物。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0006_A_139	F2c1（F2的盘子）：添加更多的肋骨。	c1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0009_A_174	哎哟，这个婴儿一口牛奶也喝不下。这牛奶怎么样。	c1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34162_0018_A_312	E1：好的，我的孙女最喜欢螃蟹。给我一些。	e1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0021_A_420	E1画外音：小女孩，穿上你的衣服。如果你感冒了怎么办。	e1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34162_0021_A_423	F2站着不动，E1拿着他的衣服和G2走在F2后面。	e1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0034_A_663	C1:好的，别说话了（站出来）。	c1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34162_0036_A_670	去B1：坐在爸爸的腿上。	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0036_A_672	B1拉F2，F2坐在B1腿上。	b1	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0036_A_673	爸爸今天走得太远了。我道歉。你必须原谅爸爸。爸爸最近工作很忙。这让我很烦恼。我晚上都睡不好。你别让爸爸担心。你老了，你的主人。你的牛奶过期了。我打你是因为我爱你。当你长大了，你会明白，（微笑着触摸F2）你什么时候会长大？让爸爸看看是否疼（F2摇摇头），然后说不疼（哭腔），（亲吻F2的手）爸爸疼。（擦脸）爸爸下班后，爸爸会带你去玩。我听说有一个天文展览。你想去吗（F2点头），我带你去（F2耳语），我的宝宝不会哭或生气。你生气了，爸爸感觉不好。要理智。好了（起来），爸爸走了。走，走，听你说。如果你无事可做，就早点睡觉。爸爸走了（开门）。哦，顺便说一下，爱因斯坦已经回来几天了，你不在乎。你应该喂他，是吗？我要走了（触摸F2的头，然后转身关门）。	b1	3,0,0,0,0,2	[3, 0, 0, 0, 0, 2]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
34162_0044_A_749	B1：没关系。唉，我好久都感觉不到了。（笑）噢，我的孩子长大了，懂事了。他不会让他父亲担心的。好吧，让爸爸亲一下。（亲吻F2的额头）。走吧。	b1	3,3,0,0,0,0	[3, 3, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0044_A_760	F2：（触摸B1肩膀）唱，唱。	f2	3,0,0,0,0,0	[3, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
34162_0048_A_815	E1：很好。多好的孩子啊。	e1	3,1,0,0,0,0	[3, 1, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
